tweet_id,favorite_count,retweet_count
736010884653420544,8652,3355
735991953473572864,3934,1283
735648611367784448,4397,1237
735635087207878657,6776,2659
735274964362878976,9629,4707
735256018284875776,3675,993
735137028879360001,3428,1092
734912297295085568,2993,572
734787690684657664,13745,7102
734776360183431168,2742,608
734559631394082816,1646,451
733828123016450049,3926,881
733822306246479872,4015,1141
733482008106668032,3438,1065
733460102733135873,4605,1451
733109485275860992,44619,17621
732732193018155009,2671,599
732726085725589504,3855,1003
732585889486888962,4016,868
732375214819057664,8832,2838
732005617171337216,16324,6154
731285275100512256,3798,1090
731156023742988288,4196,1434
730924654643314689,6682,2234
730573383004487680,5407,2435
730427201120833536,3809,1176
730211855403241472,4180,1182
730196704625098752,5339,2172
729854734790754305,4396,1268
729838605770891264,1856,431
729823566028484608,4358,1390
729463711119904772,6340,2586
729113531270991872,2054,370
728986383096946689,3460,917
728760639972315136,5090,1911
728751179681943552,3032,757
728653952833728512,3620,1169
728409960103686147,5383,2269
728387165835677696,3999,1075
728046963732717569,4722,1328
728035342121635841,4953,1872
728015554473250816,4479,1219
727685679342333952,3206,720
727644517743104000,6431,1962
727524757080539137,4900,1379
727314416056803329,3623,834
727286334147182592,3324,920
727175381690781696,4209,1540
727155742655025152,3983,1490
726935089318363137,7496,2738
726887082820554753,4195,1677
726828223124897792,3882,1124
726224900189511680,4811,1302
725842289046749185,7691,2970
725786712245440512,4537,1527
725729321944506368,5646,2009
725458796924002305,1541,703
724983749226668032,4040,1462
724771698126512129,2593,725
724405726123311104,5800,1847
724049859469295616,4738,1984
724046343203856385,2901,620
724004602748780546,4561,1790
723912936180330496,4236,1374
723688335806480385,8435,3347
723673163800948736,3291,1011
723179728551723008,5761,2110
722974582966214656,4493,1764
722613351520608256,5393,1831
721503162398597120,5086,2124
721001180231503872,2748,686
720785406564900865,3400,866
720775346191278080,2702,760
720415127506415616,4503,1681
720389942216527872,6974,2840
720340705894408192,3131,1098
720059472081784833,4229,1268
720043174954147842,5332,2253
719991154352222208,5281,1979
719704490224398336,4974,1645
719551379208073216,5515,2192
719367763014393856,3022,827
719339463458033665,4822,1403
719332531645071360,3711,1078
718971898235854848,3818,1231
718939241951195136,5720,1973
718631497683582976,20697,9126
718613305783398402,2669,542
718540630683709445,2730,1137
718460005985447936,2846,602
718454725339934721,5320,1685
718246886998687744,2115,565
718234618122661888,4217,1127
717841801130979328,2660,670
717790033953034240,3170,1272
717537687239008257,6281,2069
717428917016076293,1748,510
717421804990701568,3446,945
717047459982213120,6826,2135
717009362452090881,3583,1102
716802964044845056,4627,1317
716791146589110272,5204,1474
716730379797970944,1339,475
716447146686459905,14327,6643
716439118184652801,2574,247
716285507865542656,3041,1225
716080869887381504,5272,1935
715928423106027520,3485,987
715758151270801409,4085,1596
715733265223708672,5093,1920
715704790270025728,3055,634
715696743237730304,4257,1454
715680795826982913,4719,1813
715360349751484417,5955,1772
715342466308784130,3294,768
715220193576927233,2630,736
715200624753819648,5578,2110
715009755312439296,4550,1392
714982300363173890,4094,1166
714962719905021952,8028,4816
714957620017307648,4503,1595
714631576617938945,3571,1122
714606013974974464,3938,1038
714485234495041536,2962,1313
714258258790387713,3281,808
714251586676113411,3570,940
714214115368108032,2480,990
714141408463036416,4673,1569
713919462244790272,3564,869
713909862279876608,2078,616
713900603437621249,3062,829
713761197720473600,5308,1541
713411074226274305,4802,1440
713177543487135744,7854,3183
713175907180089344,4851,1630
712809025985978368,20378,7602
712717840512598017,13474,5616
712668654853337088,4531,1367
712438159032893441,5799,1756
712309440758808576,269,26
712097430750289920,4144,1172
712092745624633345,3211,1016
712085617388212225,3531,556
712065007010385924,2451,700
711998809858043904,0,138
711968124745228288,8776,2601
711743778164514816,3095,1101
711732680602345472,9756,4653
711694788429553666,35865,20500
711652651650457602,4228,1037
711363825979756544,3996,1287
711306686208872448,3596,819
711008018775851008,3275,710
710997087345876993,4960,1561
710844581445812225,2775,779
710833117892898816,2937,606
710658690886586372,2529,636
710609963652087808,5227,2624
710588934686908417,4968,2107
710296729921429505,2574,833
710283270106132480,2308,580
710272297844797440,4945,1425
710269109699739648,2613,1257
710153181850935296,3153,1006
710140971284037632,3017,1008
710117014656950272,5999,2233
709918798883774466,3250,1215
709901256215666688,732,112
709852847387627521,3824,1336
709566166965075968,3865,1367
709556954897764353,3593,1204
709519240576036864,1620,277
709449600415961088,2420,665
709409458133323776,2855,788
709225125749587968,2615,647
709207347839836162,13755,6567
709198395643068416,2634,721
709179584944730112,2213,763
709158332880297985,2236,470
709042156699303936,5197,1864
708853462201716736,1941,745
708845821941387268,3226,1015
708834316713893888,1860,571
708810915978854401,18036,7848
708738143638450176,2997,917
708711088997666817,2790,834
708479650088034305,2768,765
708469915515297792,3357,926
708400866336894977,17516,11330
708356463048204288,3929,1520
708349470027751425,2568,831
708149363256774660,4672,1727
708130923141795840,3707,943
708119489313951744,2937,1102
708109389455101952,2124,610
708026248782585858,4799,2166
707995814724026368,3385,1273
707983188426153984,52,2
707969809498152960,2941,1097
707776935007539200,3593,1079
707741517457260545,2718,696
707738799544082433,4495,2785
707693576495472641,3765,1133
707629649552134146,2834,997
707610948723478529,18557,7236
707420581654872064,2499,789
707411934438625280,2486,673
707387676719185920,3835,1490
707377100785885184,3603,1214
707315916783140866,2698,727
707297311098011648,3022,903
707059547140169728,2796,759
707038192327901184,2404,900
707021089608753152,4433,1540
707014260413456384,2502,664
706904523814649856,15961,8830
706901761596989440,2264,680
706681918348251136,3627,1103
706644897839910912,2814,1224
706593038911545345,2363,718
706538006853918722,3778,1580
706516534877929472,3404,1150
706346369204748288,3768,1035
706310011488698368,23443,9034
706291001778950144,1861,522
706265994973601792,2979,1030
706169069255446529,4291,2511
706166467411222528,5636,1819
706153300320784384,1632,437
705975130514706432,3397,842
705970349788291072,3440,1008
705898680587526145,2597,643
705786532653883392,2132,596
705591895322394625,3475,1308
705475953783398401,3231,1045
705442520700944385,4877,1859
705428427625635840,4188,1931
705239209544720384,3290,854
705223444686888960,2829,900
705102439679201280,2342,585
705066031337840642,2378,683
704871453724954624,4585,1245
704859558691414016,2462,612
704847917308362754,5594,1727
704819833553219584,2906,1136
704761120771465216,7283,3257
704499785726889984,3212,1124
704491224099647488,840,97
704480331685040129,3723,1197
704364645503647744,8804,3999
704347321748819968,1729,393
704134088924532736,1653,519
704113298707505153,2031,629
704054845121142784,3201,1028
703774238772166656,2020,526
703769065844768768,3621,1276
703631701117943808,2853,772
703611486317502464,4229,1709
703425003149250560,4162,1559
703407252292673536,2685,786
703382836347330562,3837,1285
703356393781329922,2085,429
703268521220972544,2152,618
703079050210877440,8064,3494
703041949650034688,28996,14198
702932127499816960,2825,811
702899151802126337,1772,509
702684942141153280,3516,1215
702671118226825216,2398,634
702598099714314240,11332,3712
702539513671897089,3134,1091
702332542343577600,3491,1755
702321140488925184,3604,1156
702276748847800320,2706,860
702217446468493312,5268,1526
701981390485725185,3755,1106
701952816642965504,4167,1149
701889187134500865,3905,1558
701805642395348998,3752,1900
701601587219795968,2299,523
701570477911896070,3080,1055
701545186879471618,2902,680
701214700881756160,13475,5812
700890391244103680,2437,653
700864154249383937,2828,685
700847567345688576,2637,558
700796979434098688,2669,1085
700747788515020802,25130,10673
700518061187723268,2887,915
700505138482569216,2487,646
700462010979500032,4537,2031
700167517596164096,2903,836
700151421916807169,2450,754
700143752053182464,8282,3129
700062718104104960,2890,778
700029284593901568,2262,661
700002074055016451,3627,1529
699801817392291840,3345,1088
699788877217865730,2458,557
699779630832685056,3039,1397
699775878809702401,2150,690
699691744225525762,11252,5174
699446877801091073,6515,2938
699434518667751424,2384,577
699423671849451520,1505,383
699413908797464576,2258,688
699370870310113280,2053,497
699323444782047232,3466,983
699088579889332224,2451,715
699079609774645248,2677,745
699072405256409088,3296,1325
699060279947165696,4173,2059
699036661657767936,2863,1345
698989035503689728,3701,1113
698953797952008193,2975,1020
698907974262222848,2787,699
698710712454139905,2710,774
698703483621523456,1608,425
698635131305795584,1400,388
698549713696649216,2536,704
698355670425473025,2046,516
698342080612007937,2485,1074
698262614669991936,5214,2268
698195409219559425,18408,6750
698178924120031232,3084,830
697995514407682048,1665,372
697990423684476929,3592,1451
697943111201378304,2638,776
697881462549430272,3313,1337
697630435728322560,1909,614
697616773278015490,3467,1144
697596423848730625,3306,1425
697575480820686848,2250,572
697516214579523584,2281,1282
697482927769255936,2662,765
697463031882764288,3748,1552
697270446429966336,5131,2087
697259378236399616,3611,1136
697255105972801536,3316,1315
697242256848379904,2753,751
696900204696625153,3492,1156
696894894812565505,2594,758
696886256886657024,5317,2016
696877980375769088,2689,802
696754882863349760,1615,396
696744641916489729,2293,1069
696713835009417216,2613,757
696518437233913856,4274,1887
696490539101908992,1339,170
696488710901260288,2788,1166
696405997980676096,3531,1284
696100768806522880,2125,750
695816827381944320,3287,1320
695794761660297217,3490,880
695767669421768709,2060,854
695629776980148225,5020,2377
695446424020918272,4787,2026
695409464418041856,9460,4017
695314793360662529,4004,1675
695095422348574720,2888,684
695074328191332352,3116,1239
695064344191721472,1771,685
695051054296211456,2918,885
694925794720792577,2965,1043
694905863685980160,3046,1053
694669722378485760,26068,13517
694356675654983680,1653,328
694352839993344000,2244,700
694342028726001664,1727,557
694329668942569472,2203,569
694206574471057408,4582,2297
694183373896572928,3236,1040
694001791655137281,3705,1176
693993230313091072,2044,457
693942351086120961,1896,413
693647888581312512,2961,673
693644216740769793,1473,150
693642232151285760,2790,472
693629975228977152,2685,894
693622659251335168,1691,422
693590843962331137,5565,2233
693582294167244802,1802,292
693486665285931008,1941,698
693280720173801472,3669,1403
693267061318012928,2622,925
693262851218264065,2459,568
693231807727280129,3133,841
693155686491000832,8668,3622
693109034023534592,1889,695
693095443459342336,2056,523
692919143163629568,2926,838
692905862751522816,2683,998
692901601640583168,1971,682
692894228850999298,2511,910
692828166163931137,3148,998
692752401762250755,7496,4124
692568918515392513,4739,1737
692535307825213440,3504,1529
692530551048294401,2021,474
692423280028966913,1618,265
692417313023332352,10275,3917
692187005137076224,2768,929
692158366030913536,2369,896
692142790915014657,1798,438
692041934689402880,3724,1424
692017291282812928,3153,1081
691820333922455552,4329,1860
691793053716221953,8910,4732
691756958957883396,3179,1161
691675652215414786,2116,577
691483041324204033,2608,656
691459709405118465,4449,1294
691444869282295808,2890,955
691416866452082688,21253,8689
691321916024623104,2828,747
691096613310316544,3253,1019
691090071332753408,1867,385
690989312272396288,6513,3282
690959652130045952,3902,1421
690938899477221376,4536,2245
690932576555528194,3602,1143
690735892932222976,4134,1442
690728923253055490,2384,597
690690673629138944,2547,898
690649993829576704,1435,325
690607260360429569,313,19
690597161306841088,2163,681
690400367696297985,2041,509
690374419777196032,3560,972
690360449368465409,2925,1006
690348396616552449,1644,573
690248561355657216,1845,477
690021994562220032,3056,1180
690015576308211712,2740,836
690005060500217858,4004,1907
689999384604450816,1561,424
689993469801164801,1618,518
689977555533848577,1490,502
689905486972461056,2651,787
689877686181715968,3323,1344
689835978131935233,2369,850
689661964914655233,3501,1052
689659372465688576,11394,4412
689623661272240129,2467,748
689599056876867584,12795,6265
689557536375177216,2257,519
689517482558820352,3735,1609
689289219123089408,2476,1056
689283819090870273,3624,1250
689280876073582592,2197,819
689275259254616065,1273,285
689255633275777024,2805,1212
689154315265683456,3348,1128
689143371370250240,2232,579
688916208532455424,3003,983
688908934925697024,2310,874
688898160958271489,2307,890
688894073864884227,2462,792
688828561667567616,1508,420
688804835492233216,1043,227
688789766343622656,2434,759
688547210804498433,2862,789
